approve;black;hispan;obrat;loanprc;unem;male;married;dep;self;sch;chist;pubrec
1;0;0;28;0,885714292526245;3,90000009536743;1;0;0;0;1;1;0
1;1;0;33;0,339622646570206;4,30000019073486;1;1;2;1;1;0;0
1;1;0;38;0,797297298908234;3,20000004768372;0;1;1;0;0;0;0
1;1;0;29;0,921985805034637;2;1;1;0;0;1;1;0
1;1;0;19;0,899999976158142;3,59999990463257;1;1;0;1;0;1;0
1;0;0;24;0,798701286315918;4,30000019073486;1;1;0;0;0;1;0
1;0;0;37,2000007629395;0,902040839195251;3,09999990463257;1;1;2;0;1;1;0
0;0;0;32;1;4,30000019073486;1;0;0;1;1;1;0
1;0;0;18;0,896000027656555;3,59999990463257;1;1;2;0;1;1;0
0;0;0;34;0,803571403026581;5,30000019073486;1;0;0;0;0;1;0
1;0;0;24;0,800000011920929;1,79999995231628;1;1;2;0;1;1;0
0;0;0;46;0,796000003814697;4,30000019073486;1;0;0;1;0;1;0
1;0;0;31;0,952054798603058;3,20000004768372;1;1;1;0;1;0;1
1;0;0;31,2000007629395;0,76111114025116;4,30000019073486;1;1;1;0;0;1;0
1;0;0;31;0,92592591047287;2;1;0;0;1;1;0;0
1;0;0;40;0,922222197055817;3,20000004768372;1;1;1;0;1;1;0
1;0;0;26,3999996185303;0,800000011920929;10,6000003814697;1;1;0;1;0;1;0
1;0;0;35,2000007629395;0,897810220718384;10,6000003814697;1;1;1;0;1;1;0
1;0;0;26;0,5625;3,20000004768372;1;1;0;0;1;1;0
1;0;0;37;0,90625;3,20000004768372;1;1;0;0;1;1;0
1;1;0;30;0,909090936183929;1,79999995231628;1;0;0;0;1;1;0
1;0;0;18,3999996185303;0,803278684616089;3,20000004768372;0;1;0;0;1;0;0
1;0;0;37,4000015258789;0,949152529239655;1,79999995231628;0;1;0;0;1;1;0
1;0;1;34,7999992370605;0,900375187397003;3,90000009536743;1;1;0;0;1;1;0
1;0;0;36;0,903999984264374;3,09999990463257;1;1;0;0;1;1;0
1;0;0;33;0,551020383834839;3,90000009536743;1;1;2;0;0;1;0
0;1;0;34;0,948113203048706;3,20000004768372;1;1;0;0;0;0;0
0;0;0;47;0,69696968793869;4,30000019073486;0;0;2;0;1;1;0
1;0;0;31;0,652849733829498;3,90000009536743;1;1;2;0;1;1;0
1;0;0;26;0,954545438289642;3,90000009536743;1;1;1;0;0;0;0
1;0;0;35;0,800796806812286;3,20000004768372;1;1;0;0;1;1;0
1;0;0;28;0,738255023956299;3,20000004768372;1;0;0;0;0;1;0
1;0;0;29;0,717241406440735;10,6000003814697;1;0;0;1;0;1;0
1;0;1;41;0,899999976158142;3,20000004768372;1;1;1;0;0;1;0
0;0;0;32;0,800000011920929;3,20000004768372;1;0;0;1;1;1;1
1;0;0;32;0,800000011920929;3,09999990463257;1;1;2;0;1;1;0
1;0;0;83;0,72857141494751;3,59999990463257;0;0;3;0;1;1;0
1;0;0;19;0,753164529800415;3,09999990463257;1;0;0;0;1;1;0
0;0;0;20;0,793103456497192;10,6000003814697;1;0;0;0;0;0;0
1;0;1;44;0,800000011920929;3,20000004768372;1;1;0;0;1;0;0
1;1;0;20,1000003814697;0,875;3,59999990463257;1;1;1;1;1;1;0
1;0;0;55;0,574712634086609;3,20000004768372;1;1;0;0;0;1;0
0;1;0;33;0,8125;2;1;1;1;0;0;0;0
0;0;0;26,3999996185303;0,796610176563263;3,20000004768372;1;1;4;0;1;1;0
0;0;0;39;0,947368443012238;5,30000019073486;1;1;2;0;1;0;0
1;0;0;42,0999984741211;0,771653532981873;5,30000019073486;1;1;0;0;1;1;0
1;0;0;34;0,801282048225403;3,20000004768372;1;0;0;1;0;1;0
1;1;0;31;0,952380955219269;3,59999990463257;0;1;0;0;1;1;0
0;0;0;19,2999992370605;0,677060127258301;3,20000004768372;1;1;0;0;1;1;0
1;0;0;38,7999992370605;0,807339429855347;3,20000004768372;1;1;1;0;1;1;0
0;0;1;32,7999992370605;0,951111137866974;4,30000019073486;1;1;2;1;1;1;0
1;0;0;34;0,920245409011841;3,20000004768372;1;1;0;0;1;1;0
0;0;1;44;0,800000011920929;3,20000004768372;1;1;3;0;0;0;1
1;0;0;36;0,600000023841858;3,20000004768372;1;1;1;0;1;1;0
1;0;0;35,4000015258789;0,791666686534882;10,6000003814697;1;1;0;0;0;1;0
1;0;0;29,6000003814697;0,901694893836975;3,09999990463257;1;1;0;0;1;1;0
1;0;0;27;0,740331470966339;3,20000004768372;1;0;0;0;1;1;0
1;0;0;33;0,908496737480164;10,6000003814697;1;1;0;0;0;1;0
1;0;0;16;0,516666650772095;3,20000004768372;0;0;1;0;1;1;0
1;0;0;20;0,801068067550659;3,59999990463257;0;0;0;0;1;1;0
1;0;1;29;0,800000011920929;4,30000019073486;1;0;0;1;1;1;0
1;0;0;33;0,800000011920929;3,20000004768372;0;1;0;0;1;1;0
1;0;0;13;0,5;3,59999990463257;1;1;0;0;1;1;0
1;0;0;36;0,898809552192688;5,30000019073486;1;0;0;0;1;0;1
1;0;0;32;0,800000011920929;3,09999990463257;1;0;0;0;1;1;0
1;1;0;30,5;0,997599363327026;3,59999990463257;1;0;1;0;1;1;0
1;0;0;36,0999984741211;0,878571450710297;2;1;0;0;0;1;1;0
1;0;0;37;0,719696998596191;3,09999990463257;1;1;3;0;0;1;0
0;1;0;37;0,752631604671478;3,20000004768372;1;1;0;0;0;1;0
1;0;0;35;0,758293867111206;3,20000004768372;1;1;3;0;1;1;0
0;0;0;43;0,888157904148102;3,90000009536743;0;0;0;0;1;1;0
1;0;0;30;0,642857134342194;3,20000004768372;0;0;1;0;1;1;0
1;0;0;36;0,714285731315613;1,79999995231628;1;0;0;1;1;1;0
1;0;0;31;0,856557369232178;3,20000004768372;1;0;0;0;1;1;0
1;0;0;36;0,898989915847778;3,20000004768372;1;1;0;0;0;1;0
1;0;0;27;0,340909093618393;1,79999995231628;0;0;0;0;1;0;0
1;0;0;29;0,703225791454315;3,09999990463257;1;1;3;0;0;1;0
1;0;1;28;0,714285731315613;3,09999990463257;1;1;2;0;1;1;0
1;0;0;17;0,311926603317261;3,59999990463257;1;1;0;0;1;1;0
1;0;0;29;0,5;3,59999990463257;1;1;0;1;1;1;0
1;0;0;34,2000007629395;0,769230782985687;3,20000004768372;1;1;0;0;1;1;0
1;0;1;29;0,800000011920929;5,30000019073486;1;1;1;0;1;1;0
1;0;0;29;0,376569032669067;3,20000004768372;1;1;2;0;1;1;0
1;0;0;34,2000007629395;0,899999976158142;10,6000003814697;1;1;1;0;0;1;0
1;0;0;17,6000003814697;0,77523010969162;3,20000004768372;1;1;3;1;1;1;0
1;0;0;37;0,750625491142273;3,09999990463257;0;1;0;0;1;1;0
1;0;0;34,0999984741211;0,899843454360962;10,6000003814697;1;1;1;0;1;1;0
1;0;0;37;0,798283278942108;3,20000004768372;1;1;0;0;1;1;0
1;0;0;28,2999992370605;0,595959603786469;3,90000009536743;0;1;0;0;1;1;0
1;0;0;25,7999992370605;0,800000011920929;3,20000004768372;1;1;0;0;1;1;0
1;0;0;24;1,83333337306976;1,79999995231628;1;1;0;1;1;1;0
0;1;0;30,2999992370605;0,954545438289642;3,90000009536743;1;0;0;0;1;0;0
1;0;0;33;0,800000011920929;3,20000004768372;1;1;0;0;1;1;0
1;0;0;26;0,995184600353241;1,79999995231628;0;1;0;0;0;1;0
1;0;0;37;0,800000011920929;3,90000009536743;1;0;0;0;1;1;0
0;0;0;32;0,90285712480545;3,20000004768372;1;0;1;1;0;0;1
1;0;0;29;0,747126460075378;3,20000004768372;0;0;0;0;1;1;0
1;0;0;32;0,850000023841858;4,30000019073486;0;0;0;0;1;1;0
1;0;0;29;0,944444417953491;4,30000019073486;1;1;0;0;1;1;0
1;0;0;39,5;0,746666669845581;3,20000004768372;1;1;0;0;1;1;0
1;0;1;40;1,11428570747375;3,09999990463257;1;1;2;0;1;1;0
1;0;0;38;0,721153855323792;3,20000004768372;1;1;3;0;1;0;0
1;0;1;25;0,870967745780945;3,59999990463257;0;0;0;0;1;0;0
1;0;0;26;0,555555582046509;3,20000004768372;0;0;0;0;1;0;0
1;0;0;36;0,800000011920929;2;1;1;0;0;1;1;0
1;0;0;24;0,798449635505676;3,09999990463257;1;0;0;0;1;1;0
1;0;0;44;0,5;2;1;0;1;0;1;1;0
0;0;0;7;0,779816508293152;3,59999990463257;1;1;0;0;1;1;0
0;0;1;31,3999996185303;0,952114224433899;4,30000019073486;1;0;0;0;0;1;0
1;0;0;36;0,801801800727844;3,09999990463257;1;0;0;0;1;1;0
0;0;0;47;0,899999976158142;10,6000003814697;0;0;0;1;1;1;0
1;0;0;35;0,800000011920929;2;1;1;0;0;1;1;0
1;0;0;43,9000015258789;0,801762104034424;3,59999990463257;0;1;0;0;0;0;0
1;0;0;25,2999992370605;0,699999988079071;3,59999990463257;0;0;0;0;1;1;0
1;0;0;34,5999984741211;0,800000011920929;3,20000004768372;1;1;2;0;1;1;0
1;0;0;39;0,905511796474457;3,59999990463257;0;0;0;0;1;1;0
1;0;0;36;0,659133732318878;3,20000004768372;1;1;1;0;1;0;0
0;1;0;39,2000007629395;0,902255654335022;4,30000019073486;1;0;2;0;0;0;1
1;0;1;35,2999992370605;0,666666686534882;5,30000019073486;0;1;3;0;0;1;0
1;0;0;42;0,831111133098602;3,20000004768372;1;0;0;0;1;1;0
1;0;0;34,0999984741211;0,902597427368164;3,09999990463257;1;1;0;0;1;1;0
1;0;0;36;0,648648619651794;3,09999990463257;0;0;0;0;0;0;0
0;1;0;38,7999992370605;0,900709211826324;2;1;1;2;0;1;1;0
1;0;1;25;0,671052634716034;3,09999990463257;1;1;0;0;1;1;0
1;0;0;28;0,797619044780731;3,90000009536743;1;1;2;0;1;1;0
1;0;0;38;1,28947365283966;3,20000004768372;1;1;0;0;1;1;0
1;0;1;29;0,904761910438538;3,59999990463257;1;0;3;0;0;0;0
1;0;0;36;0,92465752363205;3,90000009536743;1;1;0;0;1;0;0
1;0;0;35;0,899999976158142;3,20000004768372;1;0;0;0;1;1;0
1;1;0;29,3999996185303;0,794444441795349;3,20000004768372;0;0;0;0;1;0;0
1;0;0;36,9000015258789;0,794520556926727;3,90000009536743;1;1;1;0;0;1;0
1;0;0;35,5999984741211;0,796296298503876;4,30000019073486;1;1;0;0;1;1;0
1;1;0;18;1,00352108478546;3,90000009536743;1;1;0;0;1;1;0
1;0;0;33;0,468085110187531;3,09999990463257;1;1;3;0;1;0;0
0;1;0;28,7000007629395;0,796610176563263;1,79999995231628;0;1;3;0;1;0;1
1;0;0;20;1;3,20000004768372;1;0;0;1;0;1;0
1;0;0;39;0,800511479377747;3,20000004768372;1;1;2;1;1;0;0
1;0;0;30,7999992370605;0,800000011920929;2;1;1;1;0;1;1;0
1;0;0;30;0,529411792755127;5,30000019073486;0;1;1;0;1;1;0
1;0;0;28;0,759999990463257;1,79999995231628;1;1;1;0;1;1;0
1;0;0;35;1;10,6000003814697;1;0;0;1;1;1;0
0;0;0;32;0,951807200908661;3,20000004768372;0;1;1;0;1;1;0
1;0;0;31,7000007629395;0,899999976158142;3,20000004768372;1;1;2;0;1;1;0
1;0;0;43,0999984741211;0,671936750411987;3,09999990463257;1;1;2;0;1;1;0
0;1;0;30;0,903999984264374;2;1;1;1;0;1;0;0
0;0;1;41,2999992370605;1,09411764144897;4,30000019073486;1;1;0;0;0;0;1
1;0;0;34;0,801652908325195;2;0;0;0;0;1;1;0
1;0;0;46,0999984741211;0,79824560880661;5,30000019073486;0;0;1;0;0;1;0
1;0;0;47;0,651079118251801;4,30000019073486;1;1;2;1;0;1;0
1;0;0;24,2999992370605;0,586776852607727;3,20000004768372;1;0;0;0;1;1;0
1;0;0;33;0,522727251052856;3,90000009536743;1;1;0;0;1;1;0
1;0;1;30;0,800000011920929;1,79999995231628;1;1;1;0;1;1;0
1;0;0;29;0,636363625526428;10,6000003814697;1;1;1;0;0;1;0
1;0;0;36;0,631067931652069;10,6000003814697;1;1;2;0;0;1;0
1;0;0;37;0,85161292552948;5,30000019073486;0;0;0;0;1;1;0
1;0;0;32;0,899999976158142;3,20000004768372;0;0;1;0;1;1;0
1;1;0;38;0,786516845226288;3,20000004768372;1;0;0;0;1;1;0
1;0;0;47;0,75;4,30000019073486;1;0;0;0;1;0;0
1;0;0;38,2000007629395;0,799126625061035;4,30000019073486;1;1;2;0;1;1;1
1;0;0;32,2999992370605;0,747747719287872;3,20000004768372;1;1;0;0;1;1;0
1;0;0;31;0,75;4,30000019073486;1;1;3;1;1;0;0
1;0;0;35;0,860465109348297;3,20000004768372;1;0;0;0;1;1;0
1;0;0;37;0,901408433914185;2;1;1;0;0;1;1;0
1;0;0;33;0,898936152458191;3,09999990463257;1;1;0;0;1;1;0
1;0;0;37;0,902127683162689;2;1;0;0;0;0;1;0
1;1;0;38;0,915492951869965;10,6000003814697;1;1;0;0;0;0;0
1;0;0;35;0,802197813987732;1,79999995231628;0;0;1;0;0;1;0
0;0;0;38,9000015258789;0,644859790802002;10,6000003814697;1;0;0;0;0;1;0
1;0;0;37;0,931249976158142;3,09999990463257;1;0;0;0;1;1;0
1;0;0;36;0,800000011920929;4,30000019073486;0;0;0;0;1;1;0
1;0;1;29;0,899999976158142;3,20000004768372;0;0;0;0;1;1;0
0;1;0;44;0,904347836971283;3,20000004768372;0;0;0;0;1;1;1
0;0;0;36;0,948275864124298;4,30000019073486;1;1;0;0;0;0;1
1;0;0;26,2999992370605;0,800000011920929;4,30000019073486;1;0;0;0;1;1;0
1;0;0;21;0,789473712444305;3,20000004768372;1;0;4;1;1;1;0
0;0;0;24;0,898876428604126;3,20000004768372;1;1;2;0;1;1;0
1;0;0;28,5;0,816326558589935;4,30000019073486;1;1;0;0;1;1;0
1;0;0;36;0,470588237047195;3,90000009536743;1;1;3;0;0;0;0
1;0;0;31;0,699999988079071;3,20000004768372;0;0;0;0;1;1;0
1;0;0;29;0,676470577716827;3,59999990463257;1;1;1;0;1;1;0
1;0;0;32,2000007629395;0,79285717010498;3,09999990463257;1;0;0;0;0;1;0
1;0;0;37;0,149305552244186;3,09999990463257;1;1;1;0;1;1;0
1;0;0;31;0,685714304447174;3,20000004768372;1;1;2;1;1;1;0
0;0;1;39,2000007629395;0,955882370471954;2;0;0;0;0;1;0;0
1;1;0;30;0,947867333889008;3,90000009536743;1;0;0;0;0;0;1
1;0;0;36;0,649438202381134;10,6000003814697;1;1;1;0;1;1;0
1;0;0;20;0,854545474052429;3,20000004768372;1;1;0;1;1;0;0
1;0;0;35;0,699999988079071;3,59999990463257;1;1;1;1;0;1;0
1;0;0;19,3999996185303;0,793442606925964;3,20000004768372;1;1;0;0;1;1;0
1;0;0;34;0,583333313465118;3,09999990463257;1;1;1;0;0;1;0
1;0;0;45,7000007629395;0,756613731384277;3,20000004768372;1;1;2;0;1;1;0
1;0;0;16,3999996185303;0,324090123176575;5,30000019073486;1;1;4;0;1;1;0
1;0;0;32;0,744186043739319;3,20000004768372;1;1;2;0;1;1;0
1;0;0;8;0,736842095851898;3,90000009536743;1;1;0;1;1;1;0
1;0;0;18;0,322703123092651;5,30000019073486;1;1;2;0;1;1;0
1;0;0;35;0,733333349227905;10,6000003814697;1;1;3;0;1;1;0
1;0;0;24;0,782608687877655;3,20000004768372;1;1;0;0;1;1;0
1;0;0;33;0,903225779533386;1,79999995231628;0;1;0;0;0;1;0
0;0;0;48;0,883333325386047;3,90000009536743;1;1;0;0;1;1;0
1;0;0;37;0,801104962825775;2;1;1;0;0;1;1;0
1;0;0;28,1000003814697;0,726872265338898;3,09999990463257;1;1;0;0;1;1;0
1;0;0;32;0,564102590084076;3,90000009536743;1;1;2;0;1;1;0
1;0;0;29;0,800000011920929;3,90000009536743;1;1;0;1;0;1;0
1;0;0;41;0,902438998222351;3,59999990463257;1;1;1;0;0;1;0
1;0;0;33;0,296127557754517;3,20000004768372;1;1;0;0;1;1;0
1;0;0;51;0,800000011920929;3,59999990463257;1;1;1;0;1;1;0
1;0;0;34;0,901315808296204;3,59999990463257;1;0;0;0;0;0;0
1;0;0;33,4000015258789;0,898876428604126;3,20000004768372;1;1;2;0;1;1;0
1;0;0;38;0,897959172725677;2;1;1;0;0;1;1;0
1;0;0;35;0,916836082935333;2;1;1;1;0;1;1;0
1;0;0;20,6000003814697;0,576923072338104;10,6000003814697;1;0;0;0;1;1;0
1;0;0;34,5;0,90350878238678;3,20000004768372;1;0;0;0;1;1;0
1;0;0;33;0,65437787771225;3,90000009536743;1;0;0;0;1;1;0
1;0;0;26;0,920212745666504;1,79999995231628;0;1;1;0;1;1;0
1;0;0;34;0,643678188323975;3,20000004768372;0;0;1;0;1;0;0
1;0;0;30;0,899999976158142;3,20000004768372;1;0;0;0;1;1;0
1;0;0;19;0,361445784568787;1,79999995231628;1;1;3;0;1;1;0
1;0;1;34,2999992370605;0,899999976158142;10,6000003814697;1;1;0;0;0;1;0
1;0;0;35,2000007629395;0,652173936367035;3,20000004768372;1;1;2;0;0;1;0
1;1;0;50;0,938547492027283;3,90000009536743;1;0;0;0;0;1;0
1;0;0;32;0,668571412563324;2;1;1;2;0;1;1;0
0;0;0;57;0,861111104488373;10,6000003814697;1;1;1;1;1;1;0
1;0;0;38,0999984741211;0,798611104488373;4,30000019073486;1;1;0;0;1;1;0
1;1;0;27,6000003814697;1;3,20000004768372;0;0;0;0;0;1;0
1;0;0;37,5;0,800000011920929;3,09999990463257;1;1;3;0;1;1;0
1;0;0;24;0,800000011920929;3,20000004768372;0;0;0;0;1;1;0
1;0;0;39,9000015258789;0,361538469791412;3,09999990463257;1;1;2;0;1;1;1
1;0;0;13;0,703125;1,79999995231628;1;1;0;0;0;1;0
1;1;0;38,2000007629395;0,800000011920929;3,20000004768372;1;1;1;0;1;0;0
1;0;0;41;0,800000011920929;3,20000004768372;1;1;2;0;1;1;0
1;0;0;36,2999992370605;0,540069699287415;3,20000004768372;1;1;2;0;1;1;0
1;0;0;36,5999984741211;0,800000011920929;3,09999990463257;0;1;1;0;1;1;0
1;0;0;38;0,919230759143829;5,30000019073486;1;1;0;1;1;1;0
0;0;0;35;0,800000011920929;4,30000019073486;1;0;0;0;1;1;0
1;0;0;24,6000003814697;0,69767439365387;4,30000019073486;1;1;7;0;1;1;0
1;0;0;35;0,901315808296204;5,30000019073486;0;1;0;0;1;0;0
1;0;0;36,7000007629395;0,800000011920929;3,20000004768372;1;1;1;1;1;0;0
1;0;0;34;1;4,30000019073486;1;0;0;0;1;1;1
0;1;0;41,7000007629395;0,75;3,20000004768372;1;1;2;0;0;0;0
1;1;0;31;0,901408433914185;3,20000004768372;1;1;3;0;0;0;0
1;0;0;33,4000015258789;0,600000023841858;5,30000019073486;1;1;3;0;1;1;0
1;0;0;31;0,773972630500793;2;1;1;0;0;1;1;0
1;1;0;35,4000015258789;0,822857141494751;2;1;1;1;0;1;1;0
1;0;0;36;0,784615397453308;3,90000009536743;0;0;0;0;1;1;0
1;1;0;38,2000007629395;0,903999984264374;3,20000004768372;0;1;0;0;1;1;0
1;0;0;49;0,800000011920929;3,20000004768372;1;1;1;0;1;1;0
1;0;0;25;0,80269056558609;3,20000004768372;0;0;0;0;1;0;0
1;0;0;15,6000003814697;0,498084276914597;5,30000019073486;1;1;0;0;1;1;0
1;0;0;27;0,797546029090881;3,20000004768372;1;1;0;0;1;1;0
1;0;0;32;0,751020431518555;3,20000004768372;1;1;0;1;1;0;1
1;1;0;30,7999992370605;0,805555582046509;10,6000003814697;1;0;0;1;1;1;0
1;0;0;36;0,898230075836182;3,59999990463257;1;1;0;0;1;0;0
1;0;0;36;0,800000011920929;10,6000003814697;1;1;0;1;1;0;0
0;0;0;34;0,611111104488373;10,6000003814697;0;1;0;0;1;1;0
1;0;0;33,7999992370605;0,905405402183533;10,6000003814697;0;0;0;0;1;1;0
1;1;0;38,9000015258789;0,966666638851166;3,20000004768372;0;0;0;0;1;1;0
1;0;0;35,7999992370605;0,702564120292664;3,20000004768372;1;1;2;0;1;1;0
1;0;0;31,3999996185303;0,953974902629852;3,20000004768372;1;1;1;0;1;1;1
1;0;0;22;0,901515126228333;3,20000004768372;0;0;0;0;1;1;0
1;0;0;21;0,75;3,20000004768372;1;1;0;0;1;1;0
1;0;0;28;0,672727286815643;3,20000004768372;0;0;0;0;1;0;0
1;0;0;31,7000007629395;0,607999980449677;3,20000004768372;1;1;2;0;1;1;0
0;1;0;34;0,798611104488373;3,09999990463257;1;1;0;0;0;1;0
1;0;0;33;0,671232879161835;3,09999990463257;1;0;0;0;1;1;0
0;0;0;36;0,800000011920929;2;1;1;2;0;1;0;1
1;1;0;31;0,898734152317047;4,30000019073486;1;0;0;0;1;0;0
1;0;0;27,7999992370605;0,319218248128891;1,79999995231628;1;1;0;0;1;0;0
1;0;0;39;0,800000011920929;4,30000019073486;1;1;0;1;1;1;0
1;0;0;19;0,645390093326569;1,79999995231628;1;1;1;1;1;1;0
1;0;0;38,4000015258789;0,919354856014252;3,20000004768372;1;0;0;0;1;1;0
1;0;0;17,7999992370605;0,692307710647583;4,30000019073486;1;1;0;1;1;1;0
1;0;0;20;0,777777791023254;3,20000004768372;1;1;1;1;1;1;0
1;0;0;43;0,891089081764221;3,20000004768372;1;1;3;0;0;1;0
1;0;0;30,2999992370605;0,516129016876221;4,30000019073486;1;1;2;0;1;1;0
1;0;0;36;0,833333313465118;3,20000004768372;1;1;1;0;1;1;0
1;0;0;27,7999992370605;0,625;10,6000003814697;1;1;1;1;1;1;0
1;0;0;36,4000015258789;0,800000011920929;3,20000004768372;1;1;0;0;1;1;0
1;0;0;27;0,800000011920929;1,79999995231628;1;1;2;1;1;1;0
0;0;1;35,5;1,62626266479492;3,20000004768372;0;0;3;0;0;1;0
1;0;0;28,7999992370605;0,609442055225372;3,20000004768372;0;0;0;0;1;1;0
0;1;0;38;0,935135126113892;3,20000004768372;1;1;3;0;0;1;0
0;0;0;35;0,754098355770111;3,20000004768372;0;0;0;0;1;1;0
1;0;1;32;0,906976759433746;1,79999995231628;0;0;0;0;1;1;0
1;0;0;31;0,752380967140198;4,30000019073486;1;1;1;0;0;0;1
1;0;0;31,1000003814697;0,731707334518433;3,20000004768372;0;0;0;0;1;0;0
1;0;0;25;0,800000011920929;3,20000004768372;1;1;2;1;1;1;0
1;0;0;25,3999996185303;0,882352948188782;2;1;0;0;0;0;1;0
1;0;0;34;0,897810220718384;3,20000004768372;1;1;0;0;1;0;0
1;0;0;34,7999992370605;0,795744657516479;3,20000004768372;1;1;0;0;1;1;0
1;0;0;37;0,649305582046509;3,09999990463257;1;1;1;0;1;1;0
1;0;0;34,4000015258789;0,948717951774597;3,09999990463257;1;1;3;0;0;1;0
1;0;0;27;0,898477137088776;3,20000004768372;1;0;0;0;1;1;0
1;0;0;35,9000015258789;0,851063847541809;3,09999990463257;1;1;0;0;1;1;0
0;1;0;32;0,949999988079071;2;1;1;1;0;0;0;0
1;0;0;34,7000007629395;0,522821605205536;1,79999995231628;1;1;2;0;0;1;0
1;0;0;25;0,800000011920929;10,6000003814697;1;1;1;1;1;1;0
1;0;0;22;0,800727903842926;4,30000019073486;1;0;0;1;1;1;0
1;0;0;38;0,902985095977783;2;1;1;2;0;1;1;0
1;1;0;35,9000015258789;0,800000011920929;4,30000019073486;1;1;2;0;1;1;0
1;0;0;39,9000015258789;0,45652174949646;2;1;1;2;0;0;1;0
1;0;0;40;0,899305582046509;3,20000004768372;1;1;0;0;1;1;0
1;0;0;28;0,857798159122467;1,79999995231628;1;1;0;0;1;1;0
1;0;0;57,7000007629395;0,800000011920929;1,79999995231628;1;1;0;0;1;1;0
1;0;0;36;0,800000011920929;3,20000004768372;1;0;0;0;1;1;0
1;0;0;28,2000007629395;0,5;4,30000019073486;1;1;3;0;1;0;0
0;0;0;28;0,695364236831665;3,20000004768372;0;1;0;1;1;1;0
1;0;0;45;0,742857158184052;3,20000004768372;0;1;0;0;1;1;0
1;0;0;39;0,899224817752838;3,09999990463257;0;0;0;0;1;1;0
1;0;0;23;0,810126602649689;3,20000004768372;1;0;0;0;1;1;0
1;0;0;38;0,482051283121109;3,20000004768372;1;1;0;0;1;1;0
1;0;0;28;0,708333313465118;3,20000004768372;0;0;0;0;1;1;0
1;0;0;40;0,912500023841858;2;1;1;1;0;1;1;0
1;0;0;17;0,521327018737793;3,20000004768372;1;1;2;0;1;1;0
1;0;0;31,8999996185303;0,800000011920929;1,79999995231628;1;0;0;0;1;1;0
0;0;1;37;0,697916686534882;3,20000004768372;1;1;1;0;1;1;0
1;0;0;30,6000003814697;0,639999985694885;3,20000004768372;0;0;0;0;1;1;0
1;0;0;25;0,800000011920929;1,79999995231628;1;1;2;0;1;1;0
1;0;1;34,5;0,601226985454559;3,20000004768372;0;1;1;0;0;1;0
1;0;0;42;0,654545426368713;2;1;1;3;0;0;1;0
1;0;1;27,6000003814697;0,75;3,20000004768372;1;1;2;0;1;1;0
1;0;0;20;0,899999976158142;3,20000004768372;1;1;0;0;1;1;0
0;0;0;29,2000007629395;0,892857134342194;2;1;1;0;0;0;0;0
1;0;0;14;1;3,09999990463257;1;1;1;0;0;1;0
1;0;0;39;0,800000011920929;3,20000004768372;1;1;3;0;1;0;0
1;0;0;33;0,801980197429657;10,6000003814697;0;0;1;0;1;0;0
1;0;0;30,3999996185303;0,666666686534882;3,20000004768372;1;1;1;0;1;1;0
1;0;0;19,2000007629395;0,897058844566345;3,20000004768372;0;0;0;0;1;1;0
1;0;0;31,1000003814697;0,802631556987762;3,20000004768372;0;0;0;0;1;0;0
1;0;0;36;0,724637687206268;3,09999990463257;1;0;1;0;0;1;0
1;0;1;39;0,801282048225403;3,59999990463257;1;1;3;0;1;1;0
0;0;0;48;0,800000011920929;3,90000009536743;1;0;0;0;1;0;1
1;1;0;38,9000015258789;0,800000011920929;3,20000004768372;1;1;2;1;1;1;0
1;0;0;32;0,874285697937012;3,20000004768372;0;1;1;0;1;1;0
1;0;0;69,1999969482422;0,793650805950165;3,20000004768372;1;1;4;1;1;1;0
1;1;0;31,5;0,901315808296204;3,20000004768372;1;1;2;0;1;1;0
1;0;0;35;0,800000011920929;3,59999990463257;1;1;0;0;1;1;0
1;0;0;20;0,700808644294739;3,20000004768372;1;1;0;0;1;1;0
1;0;0;35,0999984741211;0,901754379272461;3,20000004768372;1;1;2;0;1;1;1
1;0;0;19;0,871559619903564;3,20000004768372;1;1;0;0;1;1;0
1;0;0;29;1;3,09999990463257;1;1;0;0;1;1;0
1;0;0;36;0,801136374473572;3,20000004768372;1;0;0;1;1;1;0
1;0;0;37;0,765550255775452;3,09999990463257;1;1;1;0;1;1;0
1;0;0;36;0,951612889766693;3,09999990463257;1;1;0;0;0;0;1
1;0;0;39;0,80232560634613;3,20000004768372;1;1;0;0;1;1;0
1;0;0;27;0,702799320220947;3,59999990463257;1;1;0;0;0;1;0
1;0;0;39,4000015258789;0,744186043739319;3,20000004768372;1;0;0;0;1;1;0
0;0;0;43;0,75151515007019;3,20000004768372;1;0;0;0;1;0;0
1;0;0;25;0,588235318660736;3,59999990463257;0;0;0;0;1;1;0
1;0;0;0;0,629496395587921;3,09999990463257;1;1;1;0;1;1;0
0;0;0;23;0,745098054409027;1,79999995231628;1;1;0;0;1;0;1
1;0;1;29,2000007629395;0,902127683162689;3,09999990463257;1;1;0;0;1;0;0
1;0;1;26,2999992370605;0,899999976158142;3,09999990463257;1;1;0;0;0;1;0
1;0;0;12;1;3,20000004768372;0;0;0;1;1;1;0
1;0;1;42,5;0,800000011920929;3,20000004768372;1;1;1;1;1;1;1
1;0;0;40;0,805084764957428;3,09999990463257;1;1;0;0;1;1;0
1;0;0;45;0,803108811378479;3,20000004768372;1;1;2;0;1;1;0
1;0;0;37;0,713224351406097;3,20000004768372;1;0;0;0;1;1;0
